SALE TYPE,PROPERTY TYPE,ADDRESS,COUNTY,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,DAYS ON MARKET,Price/Square Feet,STATUS,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,HIGH_SCHOOL_RATING,PRICE_PR_SQFT,EST_MONTHLY_PAY,Bike Score,Bike Score_type,Walk Score,Walk Score_type,OVERALL_NEARBY_PLACES,PRICE_HISTORY1_EVENT_DATE,PRICE_HISTORY1_EVENT_TYPE,url
MLS Listing,Condo/Co-op,4514 Merced Cmn,Alameda,Fremont,CA,94536,620000,2.0,2.0,Unknown,1050.0,14.0,590.0,Active,https://www.redfin.com/CA/Fremont/4514-Merced-Cmn-94536/home/179648075,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038806,N,Y,37.552466,-122.013394,9.0,590.0,4962.0,54.0,Bikeable,71.0,Very walkable,"Places3 groceries, 25 restaurants, 1 parkTransit200, 210, 232, 251, 620, 621, 625, 626, 628, 801, 99, ACE, ACETrain, CC, SB, U","Sep 27, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41038806",https://www.redfin.com/CA/Fremont/4514-Merced-Cmn-94536/home/179648075
MLS Listing,Condo/Co-op,2339 Kinetic Cmn #112,Alameda,Fremont,CA,94539,1199900,3.0,2.0,WARM SPRINGS,1612.0,14.0,744.0,Active,https://www.redfin.com/CA/Fremont/2339-Kinetic-Cmn-94539/unit-112/home/187495708,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039255,N,Y,37.504719,-121.9346922,7.0,744.0,9253.0,63.0,Bikeable,32.0,Car-dependent,"Places3 groceries, 30 restaurants, 2 parksTransit210, 212, 215, 217, 239, 623, 624, Green-N, Green-S, Orange-N, Orange-S","Sep 15, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41039255",https://www.redfin.com/CA/Fremont/2339-Kinetic-Cmn-94539/unit-112/home/187495708
MLS Listing,Single Family Residential,1851 Napa Ct,Alameda,Fremont,CA,94539,4288800,6.0,4.0,FREMONT,5359.0,15.0,800.0,Active,https://www.redfin.com/CA/Fremont/1851-Napa-Ct-94539/home/1753905,MLSListings,ML81941992,N,Y,37.5053554,-121.9082639,9.0,800.0,30940.0,2.0,Somewhat bikeable,4.0,Car-dependent,"Places3 groceries, 32 restaurants, 8 parksTransit210, 215, 217, 239, 623, 624, Green-N, Green-S, Orange-N, Orange-S, Route 6","Sep 14, 2023",Listed (Active)MLSListings #ML81941992,https://www.redfin.com/CA/Fremont/1851-Napa-Ct-94539/home/1753905
MLS Listing,Single Family Residential,44164 Glendora Dr,Alameda,Fremont,CA,94539,2779000,4.0,3.0,FREMONT,2254.0,15.0,1233.0,Active,https://www.redfin.com/CA/Fremont/44164-Glendora-Dr-94539/home/1084093,MLSListings,ML81941966,N,Y,37.5149221,-121.9296413,10.0,1233.0,19721.0,29.0,Somewhat bikeable,16.0,Car-dependent,"Places2 groceries, 21 restaurants, 3 parksTransit210, 212, 215, 217, 239, 623, 624, Green-N, Green-S, Orange-N, Orange-S, Route 6","Sep 14, 2023",Listed (Active)MLSListings #ML81941966,https://www.redfin.com/CA/Fremont/44164-Glendora-Dr-94539/home/1084093
MLS Listing,Townhouse,36021 Vallee Ter,Alameda,Fremont,CA,94536,849888,2.0,2.5,NILES,1213.0,15.0,701.0,Active,https://www.redfin.com/CA/Fremont/36021-Vallee-Ter-94536/home/1785910,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039169,N,Y,37.5815788,-121.9937254,7.0,701.0,6524.0,50.0,Bikeable,34.0,Car-dependent,"Places3 groceries, 16 restaurants, 17 parksTransit200, 210, 216, 232, 251, 621, 625, 801, 97, 99, ACE, ACETrain, BridgeA, BridgeB, CC, Green-N, Green-S, Orange-N, Orange-S, U","Sep 14, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41039169",https://www.redfin.com/CA/Fremont/36021-Vallee-Ter-94536/home/1785910
MLS Listing,Condo/Co-op,39951 Fremont Blvd #124,Alameda,Fremont,CA,94538,649900,2.0,2.0,PARK REGENCY,1146.0,15.0,567.0,Active,https://www.redfin.com/CA/Fremont/39951-Fremont-Blvd-94538/unit-124/home/1534202,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039141,N,Y,37.5411134,-121.974638,7.0,567.0,5256.0,57.0,Bikeable,64.0,Somewhat walkable,"Places4 groceries, 26 restaurants, 5 parksTransit200, 210, 212, 215, 216, 217, 232, 239, 251, 623, 625, 707, 710, 801, 99, BridgeA, BridgeB, Green-N, Green-S, Orange-N, Orange-S, U","Sep 14, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41039141",https://www.redfin.com/CA/Fremont/39951-Fremont-Blvd-94538/unit-124/home/1534202
MLS Listing,Condo/Co-op,36830 San Pedro Dr #10,Alameda,Fremont,CA,94536,599888,2.0,2.0,FREMONT,960.0,15.0,625.0,Active,https://www.redfin.com/CA/Fremont/36830-San-Pedro-Dr-94536/unit-10/home/1052205,MLSListings,ML81941894,N,Y,37.5508966,-122.0214483,7.0,625.0,4797.0,55.0,Bikeable,67.0,Somewhat walkable,"Places3 groceries, 25 restaurants, 2 parksTransit200, 210, 232, 251, 620, 621, 625, 626, 628, 629, 801, 99, ACE, ACETrain, CC, SB, U","Sep 14, 2023",Listed (Active)MLSListings #ML81941894,https://www.redfin.com/CA/Fremont/36830-San-Pedro-Dr-94536/unit-10/home/1052205
MLS Listing,Single Family Residential,3094 Dickens Ct,Alameda,Fremont,CA,94536,1879888,4.0,2.5,BROOKVALE,1980.0,15.0,949.0,Active,https://www.redfin.com/CA/Fremont/3094-Dickens-Ct-94536/home/1306972,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039124,N,Y,37.5659938,-122.0075324,9.0,949.0,13292.0,76.0,Very bikeable,59.0,Somewhat walkable,"Places2 groceries, 28 restaurants, 0 parksTransit200, 210, 216, 232, 251, 621, 625, 801, 99, ACE, ACETrain, CC, U","Sep 14, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41039124",https://www.redfin.com/CA/Fremont/3094-Dickens-Ct-94536/home/1306972
MLS Listing,Condo/Co-op,37226 Yolo Ter,Alameda,Fremont,CA,94536,599000,2.0,2.0,FREMONT,1052.0,15.0,569.0,Active,https://www.redfin.com/CA/Fremont/37226-Yolo-Ter-94536/home/1048768,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039095,N,Y,37.552472,-122.013412,9.0,569.0,4813.0,54.0,Bikeable,71.0,Very walkable,"Places3 groceries, 25 restaurants, 1 parkTransit200, 210, 232, 251, 620, 621, 625, 626, 628, 801, 99, ACE, ACETrain, CC, SB, U","Sep 14, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41039095",https://www.redfin.com/CA/Fremont/37226-Yolo-Ter-94536/home/1048768
MLS Listing,Condo/Co-op,38848 Cherry Glen Cmn,Alameda,Fremont,CA,94536,899998,2.0,2.0,ORCHARD,1168.0,17.0,771.0,Active,https://www.redfin.com/CA/Fremont/38848-Cherry-Glen-Cmn-94536/home/187443230,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038836,N,Y,37.5621806,-121.9702127,7.0,771.0,6789.0,68.0,Bikeable,28.0,Car-dependent,"Places1 grocery, 26 restaurants, 4 parksTransit200, 210, 212, 215, 216, 217, 232, 239, 251, 625, 707, 710, 801, 99, BridgeA, BridgeB, Green-N, Green-S, Orange-N, Orange-S, U","Sep 28, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41038836",https://www.redfin.com/CA/Fremont/38848-Cherry-Glen-Cmn-94536/home/187443230
MLS Listing,Single Family Residential,38182 Hamlin St,Alameda,Fremont,CA,94536,1899900,5.0,3.0,FREMONT,2483.0,21.0,765.0,Active,https://www.redfin.com/CA/Fremont/38182-Hamlin-St-94536/home/1403826,MLSListings,ML81941266,N,Y,37.537209,-122.0112724,7.0,765.0,13663.0,40.0,Somewhat bikeable,47.0,Car-dependent,"Places2 groceries, 21 restaurants, 4 parksTransit200, 210, 212, 216, 232, 251, 620, 621, 625, 626, 628, 629, 801, 99, ACE, ACETrain, CC, SB, U","Sep 8, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41035947",https://www.redfin.com/CA/Fremont/38182-Hamlin-St-94536/home/1403826
MLS Listing,Single Family Residential,40991 Valero Dr,Alameda,Fremont,CA,94539,1788800,4.0,2.0,MISSION,1583.0,21.0,1130.0,Active,https://www.redfin.com/CA/Fremont/40991-Valero-Dr-94539/home/1542589,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038512,N,Y,37.5386364,-121.9534658,10.0,1130.0,12685.0,41.0,Somewhat bikeable,27.0,Car-dependent,"Places5 groceries, 24 restaurants, 0 parksTransit210, 212, 215, 216, 217, 239, 623, 624","Sep 8, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41038512",https://www.redfin.com/CA/Fremont/40991-Valero-Dr-94539/home/1542589
MLS Listing,Condo/Co-op,5305 Tacoma Cmn,Alameda,Fremont,CA,94555,799000,2.0,2.0,ARDENWOOD FREMONT,1100.0,21.0,726.0,Active,https://www.redfin.com/CA/Fremont/5305-Tacoma-Cmn-94555/home/185958247,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41030341,N,Y,37.5605001,-122.05097,9.0,726.0,6007.0,42.0,Somewhat bikeable,33.0,Car-dependent,"Places3 groceries, 36 restaurants, 4 parksTransit200, 210, 232, 620, 621, 626, 628, 629, 801, 99, SB, U","Sep 21, 2023","Relisted (Back On Market)bridgeMLS, Bay East AOR, or Contra Costa AOR #41030341",https://www.redfin.com/CA/Fremont/5305-Tacoma-Cmn-94555/home/185958247
MLS Listing,Single Family Residential,38887 Stillwater Cmn,Alameda,Fremont,CA,94536,1550000,4.0,3.0,ORCHARDS,1563.0,22.0,992.0,Active,https://www.redfin.com/CA/Fremont/38887-Stillwater-Cmn-94536/home/1076913,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038406,N,Y,37.5629761,-121.9688066,7.0,992.0,11052.0,65.0,Bikeable,28.0,Car-dependent,"Places1 grocery, 24 restaurants, 4 parksTransit200, 210, 212, 215, 216, 217, 232, 239, 251, 625, 707, 710, 801, 99, BridgeA, BridgeB, Green-N, Green-S, Orange-N, Orange-S, U","Sep 29, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41038406",https://www.redfin.com/CA/Fremont/38887-Stillwater-Cmn-94536/home/1076913
MLS Listing,Single Family Residential,1585 Vinehill Cir,Alameda,Fremont,CA,94539,3999000,5.0,5.5,VINEYARD HEIGHTS,4791.0,22.0,835.0,Active,https://www.redfin.com/CA/Fremont/1585-Vinehill-Cir-94539/home/1393560,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038378,N,Y,37.5062219,-121.9112424,9.0,835.0,28867.0,4.0,Somewhat bikeable,6.0,Car-dependent,"Places3 groceries, 32 restaurants, 8 parksTransit210, 215, 217, 239, 623, 624, Green-N, Green-S, Orange-N, Orange-S, Route 6","Sep 7, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41038378",https://www.redfin.com/CA/Fremont/1585-Vinehill-Cir-94539/home/1393560
MLS Listing,Single Family Residential,4531 Portola Dr,Alameda,Fremont,CA,94536,1499888,3.0,2.0,CABRILLO,1580.0,22.0,949.0,Active,https://www.redfin.com/CA/Fremont/4531-Portola-Dr-94536/home/1696803,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038318,N,Y,37.556684,-122.0204981,7.0,949.0,10763.0,52.0,Bikeable,63.0,Somewhat walkable,"Places3 groceries, 25 restaurants, 3 parksTransit200, 210, 232, 251, 620, 621, 625, 626, 628, 801, 99, ACE, ACETrain, CC, SB, U","Sep 7, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41038318",https://www.redfin.com/CA/Fremont/4531-Portola-Dr-94536/home/1696803
MLS Listing,Condo/Co-op,38396 Redwood Ter,Alameda,Fremont,CA,94536,949990,2.0,2.5,PARKMONT,1400.0,24.0,679.0,Active,https://www.redfin.com/CA/Fremont/38396-Redwood-Ter-94536/home/187345339,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038094,N,Y,37.566182,-121.977391,7.0,679.0,7102.0,62.0,Bikeable,42.0,Car-dependent,"Places4 groceries, 27 restaurants, 3 parksTransit200, 212, 215, 216, 217, 232, 239, 251, 625, 707, 710, 801, 99, BridgeA, BridgeB, Green-N, Green-S, Orange-N, Orange-S, U","Sep 5, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41038094",https://www.redfin.com/CA/Fremont/38396-Redwood-Ter-94536/home/187345339
MLS Listing,Single Family Residential,44819 S Grimmer Blvd #1000,Alameda,Fremont,CA,94538,1295000,3.0,3.0,FREMONT,1776.0,25.0,729.0,Active,https://www.redfin.com/CA/Fremont/44819-S-Grimmer-Blvd-94538/unit-1000/home/175930779,MLSListings,ML81938721,N,Y,37.5025983,-121.9478101,7.0,729.0,9726.0,63.0,Bikeable,38.0,Car-dependent,"Places3 groceries, 26 restaurants, 3 parksTransit212, 215, 217, 239, 623, 624, Green-N, Green-S, Orange-N, Orange-S","Sep 11, 2023",Relisted (Active)MLSListings #ML81938721,https://www.redfin.com/CA/Fremont/44819-S-Grimmer-Blvd-94538/unit-1000/home/175930779
MLS Listing,Single Family Residential,41461 Denise St,Alameda,Fremont,CA,94539,2250000,4.0,3.0,FREMONT,2107.0,25.0,1068.0,Active,https://www.redfin.com/CA/Fremont/41461-Denise-St-94539/home/1790338,MLSListings,ML81940699,N,Y,37.5367555,-121.9496453,10.0,1068.0,16145.0,50.0,Bikeable,51.0,Somewhat walkable,"Places5 groceries, 20 restaurants, 1 parkTransit210, 212, 215, 216, 217, 239, 623, 624","Sep 4, 2023",Listed (Active)MLSListings #ML81940699,https://www.redfin.com/CA/Fremont/41461-Denise-St-94539/home/1790338
MLS Listing,Single Family Residential,34363 Grand Canyon Dr,Alameda,Union City,CA,94587,1688800,5.0,3.5,PARK RIDGE,2320.0,29.0,728.0,Active,https://www.redfin.com/CA/Union-City/34363-Grand-Canyon-Dr-94587/home/1935732,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037745,N,Y,37.5883648,-122.0054815,6.0,728.0,12118.0,45.0,Somewhat bikeable,44.0,Car-dependent,"Places4 groceries, 33 restaurants, 12 parksTransit200, 216, 232, 625, 801, 97, 99, BridgeA, BridgeB, Green-N, Green-S, Orange-N, Orange-S","Sep 27, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41037745",https://www.redfin.com/CA/Union-City/34363-Grand-Canyon-Dr-94587/home/1935732
MLS Listing,Condo/Co-op,3827 Heart Cmn,Alameda,Fremont,CA,94538,975000,2.0,2.5,LOCALE @ STATE STREET,1290.0,29.0,756.0,Active,https://www.redfin.com/CA/Fremont/3827-Heart-Cmn-94538/home/168824333,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037671,N,Y,37.548849,-121.985193,7.0,756.0,7644.0,76.0,Very bikeable,90.0,Walker's paradise,"Places7 groceries, 37 restaurants, 2 parksTransit200, 210, 212, 215, 216, 217, 232, 239, 251, 625, 707, 710, 801, 99, BridgeA, BridgeB, Green-N, Green-S, Orange-N, Orange-S, U","Aug 31, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41037671",https://www.redfin.com/CA/Fremont/3827-Heart-Cmn-94538/home/168824333
MLS Listing,Townhouse,3686 Gainsborough Ter,Alameda,Fremont,CA,94555,849999,3.0,1.5,NORTH GATE,1166.0,29.0,729.0,Active,https://www.redfin.com/CA/Fremont/3686-Gainsborough-Ter-94555/home/1132560,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037647,N,Y,37.5765316,-122.0368085,9.0,729.0,6450.0,63.0,Bikeable,75.0,Very walkable,"Places5 groceries, 24 restaurants, 6 parksTransit200, 210, 216, 232, 621, 801, 97, 99","Aug 31, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41037647",https://www.redfin.com/CA/Fremont/3686-Gainsborough-Ter-94555/home/1132560
MLS Listing,Condo/Co-op,3418 Inspiration Way #302,Alameda,Fremont,CA,94538,1116691,2.0,2.0,WARM SPRINGS,1335.0,29.0,836.0,Active,https://www.redfin.com/CA/Fremont/3418-Inspiration-WAY-94538/unit-302/home/175779228,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037642,N,Y,37.504289,-121.945179,7.0,836.0,8613.0,63.0,Bikeable,25.0,Car-dependent,"Places4 groceries, 26 restaurants, 3 parksTransit212, 215, 217, 239, 623, 624, Green-N, Green-S, Orange-N, Orange-S","Aug 31, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41037642",https://www.redfin.com/CA/Fremont/3418-Inspiration-WAY-94538/unit-302/home/175779228
MLS Listing,Single Family Residential,34247 Perry Rd,Alameda,Union City,CA,94587,1495000,3.0,2.0,ALVARADO NILES,1794.0,30.0,833.0,Active,https://www.redfin.com/CA/Union-City/34247-Perry-Rd-94587/home/1580272,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037623,N,Y,37.5848425,-122.0294364,6.0,833.0,10571.0,74.0,Very bikeable,65.0,Somewhat walkable,"Places3 groceries, 38 restaurants, 2 parksTransit200, 210, 216, 232, 621, 801, 97, 99, BridgeA, BridgeB, Green-N, Green-S, Orange-N, Orange-S","Sep 29, 2023","PendingbridgeMLS, Bay East AOR, or Contra Costa AOR #41037623",https://www.redfin.com/CA/Union-City/34247-Perry-Rd-94587/home/1580272
MLS Listing,Condo/Co-op,3468 Inspiration Way #203,Alameda,Fremont,CA,94538,1188180,2.0,2.0,WARM SPRINGS,1462.0,30.0,813.0,Active,https://www.redfin.com/CA/Fremont/3468-Inspiration-Way-94538/unit-203/home/187232347,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037576,N,Y,37.504191,-121.945817,7.0,813.0,9001.0,63.0,Bikeable,25.0,Car-dependent,"Places4 groceries, 26 restaurants, 3 parksTransit212, 215, 217, 239, 623, 624, Green-N, Green-S, Orange-N, Orange-S","Sep 25, 2023",Price ChangedNewHomeSource.com #2533884,https://www.redfin.com/CA/Fremont/3468-Inspiration-Way-94538/unit-203/home/187232347
MLS Listing,Condo/Co-op,3425 Inspiration Way #303,Alameda,Fremont,CA,94538,1218733,3.0,2.0,WARM SPRINGS,1771.0,30.0,688.0,Active,https://www.redfin.com/CA/Fremont/3425-Inspiration-Way-94538/unit-303/home/187232103,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037571,N,Y,37.50468,-121.9452,7.0,688.0,9217.0,63.0,Bikeable,25.0,Car-dependent,"Places4 groceries, 26 restaurants, 3 parksTransit212, 215, 217, 239, 623, 624, Green-N, Green-S, Orange-N, Orange-S","Aug 30, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41037571",https://www.redfin.com/CA/Fremont/3425-Inspiration-Way-94538/unit-303/home/187232103
MLS Listing,Condo/Co-op,43815 Paso Pino Cmn,Alameda,Fremont,CA,94539,1249000,3.0,2.0,MISSION DISTRICT,1431.0,31.0,873.0,Active,https://www.redfin.com/CA/Fremont/43815-Paso-Pino-Cmn-94539/home/40319545,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037436,N,Y,37.5242623,-121.9199275,10.0,873.0,9131.0,50.0,Bikeable,46.0,Car-dependent,"Places1 grocery, 21 restaurants, 5 parksTransit210, 215, 217, 239, 623, 624, Green-N, Green-S, Orange-N, Orange-S, Route 6","Aug 29, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41037436",https://www.redfin.com/CA/Fremont/43815-Paso-Pino-Cmn-94539/home/40319545
MLS Listing,Mobile/Manufactured Home,711 Old Canyon Rd #174,Alameda,Fremont,CA,94536,230000,2.0,2.0,NILES CANYON MHP,1368.0,35.0,168.0,Active,https://www.redfin.com/CA/Fremont/711-Old-Canyon-Rd-94536/unit-174/home/40011861,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037306,N,Y,37.5775098,-121.965755,7.0,168.0,1626.0,54.0,Bikeable,37.0,Car-dependent,"Places3 groceries, 16 restaurants, 9 parksTransit200, 212, 215, 216, 217, 232, 239, 251, 625, 707, 710, 801, 99, BridgeA, BridgeB, Green-N, Green-S, Orange-N, Orange-S, U","Aug 25, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41037306",https://www.redfin.com/CA/Fremont/711-Old-Canyon-Rd-94536/unit-174/home/40011861
MLS Listing,Condo/Co-op,42111 Osgood Rd #412,Alameda,Fremont,CA,94539,696714,2.0,2.0,FREMONT,906.0,35.0,769.0,Active,https://www.redfin.com/CA/Fremont/42111-Osgood-Rd-94539/unit-412/home/168829566,MLSListings,ML81939901,N,Y,37.527913,-121.9512301,9.0,769.0,5458.0,52.0,Bikeable,58.0,Somewhat walkable,"Places5 groceries, 19 restaurants, 0 parksTransit210, 212, 215, 217, 239, 623, 624","Aug 25, 2023",Listed (Active)MLSListings #ML81939901,https://www.redfin.com/CA/Fremont/42111-Osgood-Rd-94539/unit-412/home/168829566
MLS Listing,Townhouse,3911 Wildflower Cmn,Alameda,Fremont,CA,94538,949000,3.0,2.0,Fremont,1300.0,35.0,730.0,Active,https://www.redfin.com/CA/Fremont/3911-Wildflower-Cmn-94538/home/1712341,San Francisco MLS,423760527,N,Y,37.5256081,-121.9568923,9.0,730.0,7264.0,70.0,Very bikeable,80.0,Very walkable,"Places5 groceries, 19 restaurants, 1 parkTransit210, 212, 215, 216, 217, 239, 623, 624","Sep 22, 2023",Price ChangedSan Francisco MLS #423760527,https://www.redfin.com/CA/Fremont/3911-Wildflower-Cmn-94538/home/1712341
MLS Listing,Multi-Family (2-4 Unit),37014 Dutra Way,Alameda,Fremont,CA,94536,1299900,4.0,2.5,Fremont,1796.0,36.0,724.0,Active,https://www.redfin.com/CA/Fremont/37014-Dutra-Way-94536/home/1942936,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037099,N,Y,37.5488633,-122.0204913,7.0,724.0,9191.0,56.0,Bikeable,71.0,Very walkable,"Places4 groceries, 26 restaurants, 2 parksTransit200, 210, 232, 251, 620, 621, 625, 626, 628, 629, 801, 99, ACE, ACETrain, CC, SB, U","Sep 21, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41037099",https://www.redfin.com/CA/Fremont/37014-Dutra-Way-94536/home/1942936
MLS Listing,Single Family Residential,36720 Charles St,Alameda,Newark,CA,94560,1038888,3.0,2.0,NEWARK,1190.0,36.0,873.0,Active,https://www.redfin.com/CA/Newark/36720-Charles-St-94560/home/861865,MLSListings,ML81934651,N,Y,37.5479617,-122.0245682,5.0,873.0,7455.0,45.0,Somewhat bikeable,40.0,Car-dependent,"Places5 groceries, 26 restaurants, 3 parksTransit200, 210, 232, 251, 620, 621, 625, 626, 628, 629, 801, 99, ACE, ACETrain, CC, SB, U","Aug 24, 2023",Listed (Active)MLSListings #ML81934651,https://www.redfin.com/CA/Newark/36720-Charles-St-94560/home/861865
MLS Listing,Townhouse,38533 Vancouver Cmn,Alameda,Fremont,CA,94536,749900,2.0,1.5,PARKMONT III,976.0,36.0,768.0,Active,https://www.redfin.com/CA/Fremont/38533-Vancouver-Cmn-94536/home/527265,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037019,N,Y,37.5603547,-121.9802484,7.0,768.0,5612.0,74.0,Very bikeable,73.0,Very walkable,"Places4 groceries, 30 restaurants, 3 parksTransit200, 210, 212, 215, 216, 217, 232, 239, 251, 625, 707, 710, 801, 99, BridgeA, BridgeB, Green-N, Green-S, Orange-N, Orange-S, U","Aug 24, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41037019",https://www.redfin.com/CA/Fremont/38533-Vancouver-Cmn-94536/home/527265
MLS Listing,Single Family Residential,5369 Keystone Dr,Alameda,Fremont,CA,94536,1899950,3.0,2.0,GLENMOOR,1671.0,37.0,1137.0,Active,https://www.redfin.com/CA/Fremont/5369-Keystone-Dr-94536/home/1054452,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41036751,N,Y,37.5383064,-122.0150871,7.0,1137.0,13464.0,46.0,Somewhat bikeable,59.0,Somewhat walkable,"Places3 groceries, 20 restaurants, 4 parksTransit200, 210, 212, 216, 232, 251, 620, 621, 625, 626, 628, 629, 801, 99, ACE, ACETrain, CC, SB, U","Aug 23, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41036751",https://www.redfin.com/CA/Fremont/5369-Keystone-Dr-94536/home/1054452
MLS Listing,Condo/Co-op,46872 Winema Cmn #32,Alameda,Fremont,CA,94539,588888,1.0,1.0,WARM SPRINGS,827.0,40.0,712.0,Active,https://www.redfin.com/CA/Fremont/46872-Winema-Cmn-94539/unit-32/home/1666634,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41036674,N,Y,37.4899657,-121.9262669,9.0,712.0,4623.0,66.0,Bikeable,74.0,Very walkable,"Places5 groceries, 38 restaurants, 3 parksTransit215, 217, 239, 623, 624, Green-N, Green-S, Orange-N, Orange-S","Sep 8, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41036674",https://www.redfin.com/CA/Fremont/46872-Winema-Cmn-94539/unit-32/home/1666634
MLS Listing,Condo/Co-op,42111 Osgood Rd #428,Alameda,Fremont,CA,94539,1100259,3.0,2.0,FREMONT,1602.0,41.0,687.0,Active,https://www.redfin.com/CA/Fremont/42111-Osgood-Rd-94539/unit-428/home/168829580,MLSListings,ML81938626,N,Y,37.527913,-121.9512301,9.0,687.0,8402.0,52.0,Bikeable,58.0,Somewhat walkable,"Places5 groceries, 19 restaurants, 0 parksTransit210, 212, 215, 217, 239, 623, 624","Aug 25, 2023",Relisted (Active)MLSListings #ML81938626,https://www.redfin.com/CA/Fremont/42111-Osgood-Rd-94539/unit-428/home/168829580
